idx,t_elapsed,Delta_dual,inner_status,delta_feasible
53,332.48387002944946,0.10549136103587803,0,true
54,336.4434540271759,0.06802153292040278,0,true
55,340.3772180080414,0.05793298216975166,0,true
56,343.8571949005127,0.0561927473453442,0,true
57,346.8462378978729,0.05592643071641332,0,true
58,354.85287499427795,0.05547937393194222,0,true
59,362.40854001045227,0.05522222086515945,0,true
60,370.4220290184021,0.07130390244869259,0,true
61,374.3842508792877,0.06140026489050066,0,true
62,378.4054288864136,0.057603934536102734,0,true
63,382.4177289009094,0.055789401513141886,0,true
64,385.4149339199066,0.05517591897753828,0,true
65,392.84766387939453,0.05482975611483357,0,true
66,400.41271209716797,0.05458940542308878,0,true
67,407.8999469280243,0.07192395598999426,0,true
68,411.4051389694214,0.06209518455907463,0,true
69,414.88977909088135,0.056967795986423125,0,true
70,418.8790578842163,0.055082514458462045,0,true
71,422.48610186576843,0.054626468199312855,0,true
72,425.996248960495,0.05464034001540105,0,true
73,429.5105230808258,0.05460732965333184,0,true
74,432.517215013504,0.05465739397983413,0,true
75,436.0148138999939,0.054603761741875874,0,true
76,439.98876905441284,0.05461092955437783,0,true
77,443.96670794487,0.05461833114516366,0,true
78,447.4607219696045,0.05459588479189068,0,true
79,450.4665639400482,0.05459231219112847,0,true
80,452.9912168979645,0.05458193074898919,0,true
81,458.7922329902649,0.054618302849088994,0,true
82,461.35230708122253,0.05459919474135329,0,true
83,464.44720101356506,0.054586684681028674,0,true
84,467.99345803260803,0.05458460301990043,0,true
85,470.99479389190674,0.05458738074870367,0,true
86,474.0502440929413,0.054588770098198035,0,true
87,476.56754899024963,0.05458946489421891,0,true
88,479.5661599636078,0.05458996255441779,0,true
89,482.5723440647125,0.054590056682463216,0,true
90,485.08408093452454,0.054590143540322544,0,true
91,488.580197095871,0.05458188732773812,0,true
92,493.8694670200348,0.0545899625728419,0,true
93,496.4304449558258,0.05459003497740737,0,true
94,499.5125319957733,0.05459011097308326,-101,true
95,502.0265929698944,0.05458184933670599,0,true
96,507.9777319431305,0.05458996258694799,0,true
97,511.0380599498749,0.054590015985692665,0,true
98,513.0703768730164,0.054590082478117904,0,true
99,516.057727098465,0.0545901157246081,0,true
100,518.5851540565491,0.054590132347922746,0,true
101,520.6175639629364,0.05459014065959735,0,true
102,522.6811878681183,0.05459014481543899,0,true
103,525.1971580982208,0.05458184725918845,0,true
104,530.6177179813385,0.05459013234796484,0,true
105,532.6381120681763,0.054590139620658444,0,true
106,534.6846790313721,0.054590143257008505,0,true
107,537.6872448921204,0.054581845441366565,0,true
108,543.0748710632324,0.05459013234799731,0,true
109,545.592041015625,0.0545901387115878,0,true
110,548.1018509864807,0.05459014189338497,0,true
111,550.1275110244751,0.05459014348428439,0,true
112,552.6447930335999,0.05459014427973424,0,true
113,554.6808650493622,0.05459014467745938,0,true
114,556.7116780281067,0.05459014487632214,0,true
115,559.2323920726776,0.054581845341954496,0,true
116,566.3027799129486,0.054590144279734895,0,true
117,568.8225100040436,0.054590144627744065,0,true
118,570.8344700336456,0.054590144801748834,0,true
119,573.8129680156708,0.05458184525496937,0,true
120,579.5632810592651,0.054590144279734375,0,true
121,582.0928199291229,0.054590144584242585,0,true
122,584.671149969101,0.05459014473649703,0,true
123,587.1687009334564,0.05459014481262349,0,true
124,590.1707670688629,0.054590144850687125,0,true
125,593.1684129238129,0.05459014486971877,-101,true
126,595.185026884079,0.054590144879235115,0,true
127,597.7100009918213,0.054581845250212015,0,true
128,604.4856960773468,0.0545901448506871,0,true
129,607.054379940033,0.054590144867340006,0,true
130,609.1507940292358,0.05459014487566636,0,true
131,611.678582906723,0.05458184524604962,0,true
132,617.9084730148315,0.05459014485068743,0,true
133,619.9560589790344,0.05459014486525837,0,true
134,622.5401139259338,0.0545901448725441,0,true
135,625.0530030727386,0.05459014487618668,0,true
136,627.0745050907135,0.054590144878008555,0,true
137,629.5950789451599,0.054590144878918945,0,true
138,632.1288380622864,0.05459014487937405,0,true
139,635.1309070587158,0.05458184524582193,0,true
140,641.0398089885712,0.054590144878008166,0,true
141,643.5688209533691,0.05459014487880548,0,true
142,645.6029388904572,0.05459014487920341,0,true
143,648.142678976059,0.05458184524562298,0,true
144,654.3838040828705,0.0545901448780082,0,true
145,656.7032430171967,0.05459014487870556,0,true
146,659.4109420776367,0.05459014487905424,0,true
147,662.391795873642,0.05459014487922864,0,true
148,664.1789309978485,0.05459014487931556,0,true
149,665.850821018219,0.05459014487935898,0,true
150,667.5222668647766,0.05459014487938098,0,true
151,668.6311528682709,0.05459014487939187,0,true
152,672.5204229354858,0.05458184524561761,0,true
