radius,dir_idx,sign,gp,Delta,feasible,improved
0.02,8,1.0,0.8926359584642946,1.0010581631573752,false,false
0.02,8,-1.0,0.8926359584642946,1.000111134281793,false,false
0.02,9,1.0,0.8926359584642946,1.0005252649151424,false,false
0.02,9,-1.0,0.8926359584642946,0.9985781317552643,true,false
0.02,10,1.0,0.8926359584642946,1.0056248296150865,false,false
0.02,10,-1.0,0.8926359584642946,1.0044974848931698,false,false
0.02,11,1.0,0.8926359584642946,1.0015844756116303,false,false
0.02,11,-1.0,0.8926359584642946,1.0003149802043736,false,false
0.02,12,1.0,0.8926359584642946,1.0057790054450106,false,false
0.02,12,-1.0,0.8926359584642946,1.0043285409750542,false,false
0.02,13,1.0,0.8926359584642946,1.0011205840473019,false,false
0.02,13,-1.0,0.8926359584642946,0.9999529322503443,true,false
0.02,14,1.0,0.8926359584642946,1.000114967122984,false,false
0.02,14,-1.0,0.8926359584642946,1.000045048820257,false,false
0.02,15,1.0,0.8926359584642946,1.00024859798804,false,false
0.02,15,-1.0,0.8926359584642946,0.9999171119550487,true,false
0.02,16,1.0,0.8926359584642946,1.000122293584406,false,false
0.02,16,-1.0,0.8926359584642946,0.9999994983154251,true,false
0.02,17,1.0,0.8869042132611942,1.4035975315217786,false,false
0.02,17,-1.0,0.8983677036673949,0.8020589649292854,true,false
0.02,18,1.0,0.8922494694127117,1.021099775736943,false,false
0.02,18,-1.0,0.8930224475158774,0.9897641861416195,true,false
0.02,19,1.0,0.8931856664851385,0.9776791365295736,true,false
0.02,19,-1.0,0.8920862504434506,1.029573700346697,false,false
0.02,20,1.0,0.8922607074013585,1.0182954262091959,false,false
0.02,20,-1.0,0.8930112095272306,0.986918973681398,true,false
0.02,21,1.0,0.893677974951887,0.9592634769037592,true,false
0.02,21,-1.0,0.891593941976702,1.0560355204924539,false,false
0.02,22,1.0,0.8963701133819605,0.8582570259050223,true,false
0.02,22,-1.0,0.8889018035466286,1.2103396757773812,false,false
0.02,23,1.0,0.8862349034007272,1.4800450400433052,false,false
0.02,23,-1.0,0.8990370135278619,0.7771313838080355,true,false
0.02,24,1.0,0.8911164518932242,1.0741924560031246,false,false
0.02,24,-1.0,0.8941554650353649,0.9390365591880862,true,false
0.02,25,1.0,0.8926354495136383,1.0024237881136973,false,false
0.02,25,-1.0,0.8926364674149508,1.0020744266818928,false,false
0.02,26,1.0,0.895125779280675,0.9042202699481278,true,false
0.02,26,-1.0,0.8901461376479141,1.1324170987869286,false,false
0.02,27,1.0,0.8943425435178542,0.9322550963939995,true,false
0.02,27,-1.0,0.8909293734107349,1.0934124248314165,false,false
0.02,28,1.0,0.9022968570492902,0.6975487708223547,true,false
0.02,28,-1.0,0.8829750598792989,2.249644030417752,false,false
0.02,29,1.0,0.8952593193874441,0.8941552962391957,true,false
0.02,29,-1.0,0.890012597541145,1.1377440223953568,false,false
0.02,30,1.0,0.8886620742606651,1.2316540719200852,false,false
0.02,30,-1.0,0.896609842667924,0.8489930403864862,true,false
0.02,31,1.0,0.8965340115658971,0.8546916324161962,true,false
0.02,31,-1.0,0.888737905362692,1.228816663725535,false,false
0.02,32,1.0,0.8963004283886133,0.8598410357485278,true,false
0.02,32,-1.0,0.8889714885399758,1.2079760044784176,false,false
0.02,33,1.0,0.8946146298341596,0.9222256655185337,true,false
0.02,33,-1.0,0.8906572870944295,1.100486753656035,false,false
0.02,34,1.0,0.8982156819051961,0.8020425840625096,true,false
0.02,34,-1.0,0.887056235023393,1.3768810217914744,false,false
0.02,35,1.0,0.8923574307308323,1.013011859461246,false,false
0.02,35,-1.0,0.8929144861977568,0.9885336886443414,true,false
0.02,36,1.0,0.9022837143902267,0.6951455377432959,true,false
0.02,36,-1.0,0.8829882025383624,2.2412776253417226,false,false
