idx,t_elapsed,Delta_dual,inner_status,verified
138,1668.2977080345154,0.3358154670244673,0,true
139,1669.488049030304,0.33581546702445325,0,true
140,1670.6985800266266,0.3358154670244427,0,true
141,1671.8875379562378,0.3358154670244418,0,true
142,1673.0483090877533,0.3358154670244378,0,true
143,1674.1946141719818,0.335815467024435,0,true
144,1702.367558002472,0.33581546702443843,0,true
145,1703.5302629470825,0.3358154670244398,0,true
146,1704.7023420333862,0.3358154670244355,0,true
147,1732.413071155548,0.3358154670244371,0,true
148,1733.562222957611,0.33581546702443754,0,true
149,1734.7135150432587,0.33581546702443976,0,true
150,1735.87713098526,0.3358154670244369,0,true
