idx,t_elapsed,Delta_dual,inner_status,delta_feasible
168,1343.3827979564667,8.893371449295994e-5,-101,true
169,1344.5329937934875,8.50558253055928e-5,0,true
170,1345.692312002182,8.268031866761727e-5,0,true
171,1346.8428900241852,8.154641638073177e-5,0,true
172,1358.2884719371796,8.271946841347553e-5,0,true
173,1359.5500860214233,8.229299191387625e-5,-101,true
174,1361.0284578800201,8.190917294041086e-5,0,true
175,1362.170530796051,8.178059265848427e-5,0,true
176,1363.3210508823395,8.177900130971098e-5,0,true
177,1364.5663189888,8.159439159225971e-5,-101,true
178,1365.6473269462585,8.16312293140564e-5,0,true
179,1366.635512828827,8.163149346740884e-5,0,true
180,1367.8129348754883,8.16317436546334e-5,-101,true
181,1368.9606318473816,8.154629062681472e-5,0,true
182,1380.1208319664001,8.163178572985271e-5,0,true
183,1381.128165960312,8.163184061508459e-5,0,true
184,1382.1147058010101,8.153488631342663e-5,0,true
185,1393.2172029018402,8.163164618039294e-5,0,true
186,1394.2112338542938,8.163175232902512e-5,0,true
187,1395.4394719600677,8.163180950160943e-5,0,true
188,1396.4260489940643,8.163183911247206e-5,0,true
189,1397.3565878868103,8.163185417404424e-5,0,true
190,1398.6994059085846,8.163186176886476e-5,0,true
191,1399.7695178985596,8.163186558228551e-5,-101,true
192,1400.8587248325348,8.153488455381417e-5,0,true
193,1412.0643529891968,8.163186558238828e-5,0,true
194,1413.1380679607391,8.163186653735923e-5,0,true
195,1414.172640800476,8.153488411434594e-5,0,true
196,1425.24724984169,8.163186653736695e-5,0,true
197,1426.3468890190125,8.15348838946787e-5,0,true
198,1453.4321630001068,8.163186653736815e-5,0,true
199,1454.3804078102112,8.163186665678385e-5,0,true
200,1455.2719478607178,8.153488383976922e-5,0,true
201,1465.5425498485565,8.163186665678469e-5,0,true
202,1466.5136449337006,8.163186668664046e-5,0,true
203,1467.4711759090424,8.153488382604118e-5,-101,true
204,1478.1818599700928,8.163186668664013e-5,0,true
205,1479.6444749832153,8.153488381917755e-5,0,true
206,1490.7143528461456,8.163186668664224e-5,0,true
207,1492.0351569652557,8.153488381574561e-5,0,true
208,1502.9236569404602,8.163186668664039e-5,0,true
209,1503.8635458946228,8.16318666885067e-5,0,true
210,1505.0009248256683,8.163186668943942e-5,0,true
211,1505.9342019557953,8.153488381531657e-5,0,true
212,1517.2830438613892,8.163186668944041e-5,0,true
213,1518.1505708694458,8.163186668967357e-5,0,true
214,1519.1647589206696,8.163186668979043e-5,0,true
215,1520.16619181633,8.163186668984892e-5,-101,true
216,1521.1042108535767,8.153488381528968e-5,0,true
217,1548.343871831894,8.163186668967292e-5,0,true
218,1549.2618470191956,8.163186668977636e-5,0,true
219,1550.4961128234863,8.163186668982671e-5,0,true
220,1551.2288389205933,8.163186668985222e-5,0,true
221,1552.4891679286957,8.153488381527752e-5,0,true
