o,d,data_share,predicted_share,abs_residual,rel_residual
5.0,9.0,0.002663547200000008,0.0026635472000000027,-5.204170427930421e-18,-1.9538495236466642e-15
5.0,10.0,0.0006743171300000011,0.0006743171299999998,-1.3010426069826053e-18,-1.929422446946592e-15
5.0,11.0,0.0017690765000000048,0.001769076500000001,-3.686287386450715e-18,-2.083735432837814e-15
5.0,12.0,0.004899898100000008,0.0048998980999999985,-9.540979117872439e-18,-1.9471790888615467e-15
5.0,13.0,0.0019123139000000002,0.0019123138999999967,-3.469446951953614e-18,-1.8142664506876272e-15
5.0,14.0,0.0013089970000000018,0.001308996999999999,-2.8189256484623115e-18,-2.153500465212913e-15
5.0,15.0,0.0016900509000000049,0.0016900509000000014,-3.469446951953614e-18,-2.052865361601597e-15
5.0,16.0,0.003595833700000011,0.003595833700000004,-7.37257477290143e-18,-2.0503102723859022e-15
5.0,17.0,0.002425978900000007,0.002425978900000002,-4.7704895589362195e-18,-1.9664184049318014e-15
5.0,18.0,0.0019706145000000026,0.0019706144999999987,-3.903127820947816e-18,-1.9806653310161936e-15
5.0,19.0,0.0018451272000000057,0.0018451272000000027,-3.0357660829594124e-18,-1.6452882397264553e-15
5.0,20.0,0.0037103663000000006,0.0037103662999999933,-7.37257477290143e-18,-1.9870207350960008e-15
6.0,1.0,0.021264864000000036,0.021264863999999974,-6.245004513516506e-17,-2.936771433627083e-15
6.0,2.0,0.010351541999999997,0.010351541999999967,-2.949029909160572e-17,-2.8488798182537182e-15
6.0,3.0,0.009382299099999986,0.009382299099999951,-3.469446951953614e-17,-3.6978643666919754e-15
6.0,4.0,0.018834792000000024,0.01883479199999997,-5.551115123125783e-17,-2.947266485940368e-15
6.0,5.0,0.0090535795,0.009053579499999975,-2.6020852139652106e-17,-2.8740955043971398e-15
6.0,6.0,0.9305673799999986,0.9305673799999973,-1.3322676295501878e-15,-1.4316723949105006e-15
6.0,7.0,0.013076553000000001,0.01307655299999996,-4.163336342344337e-17,-3.183817893250872e-15
6.0,8.0,0.012317360000000019,0.012317359999999984,-3.469446951953614e-17,-2.8167131203063066e-15
6.0,9.0,0.010956726000000014,0.010956725999999981,-3.2959746043559335e-17,-3.00817470871858e-15
