gammap_target,direction_id,h,ad_slope,fd_slope,bnd_slope,profile_slope,deltap,deltam,statusp,statusm
0.9668202506346054,random_2,0.1,-0.012526969113749887,-0.004488598294096558,-0.0033999173729969134,-0.004870257630257926,0.0071273540552324955,0.00810140558128408,0,0
0.9668202506346054,random_3,0.03,-0.05567587941545502,-0.02070819972459706,-0.013869498107855064,-0.020691246558816836,0.006796399503601491,0.008037874297130501,0,0
0.9668202506346054,random_3,0.1,-0.05567587941545502,-0.017633192407393885,-0.013869498107855064,-0.017494341072137216,0.006815456870643128,0.010314325085070571,0,0
0.9668202506346054,random_4,0.03,-0.055157047665733205,0.000553179987158002,0.0004936402999713425,0.0009577398776802575,0.007560321913171474,0.007502857520510659,0,0
0.9668202506346054,random_4,0.1,-0.055157047665733205,-0.0021838946783435745,0.0004936402999713425,-0.0017348285069587743,0.007984935316762955,0.00833190101815471,0,0
0.9668202506346054,random_5,0.03,-0.04700556835741256,-0.003371707860221453,-0.00852242252715075,-0.003212426986892103,0.007424195993089461,0.007616941612302987,0,0
0.9668202506346054,random_5,0.1,-0.04700556835741256,-0.00941116527058331,-0.00852242252715075,-0.009526015998392234,0.0069634720113019456,0.008868675210980392,0,0
0.9668202506346054,random_6,0.03,-0.02387166129248317,0.018231098132167344,0.00966176883626311,0.01818202489283793,0.007991692239727963,0.006900770746157687,0,0
0.9668202506346054,random_6,0.1,-0.02387166129248317,0.01102775026111255,0.00966176883626311,0.010663757072411281,0.009004633355262784,0.006871881940780528,0,0
0.9668202506346054,random_7,0.03,0.06356015478794488,0.01953478503357248,0.01339135852434567,0.01953385507022547,0.008039275694116192,0.006867244389902664,0,0
0.9668202506346054,random_7,0.1,0.06356015478794488,0.01689870234040836,0.01339135852434567,0.016551255646433904,0.010103011314323444,0.006792760185036663,0,0
0.9668202506346054,random_8,0.03,0.015636798908806107,0.019179921289463657,0.013723444312330456,0.01948758080198883,0.008110777933718782,0.006941523085599453,0,0
0.9668202506346054,random_8,0.1,0.015636798908806107,0.017182827262599135,0.013723444312330456,0.016891731623547387,0.00940188275966825,0.0060235364349587725,0,0
0.9668202506346054,random_9,0.03,0.03294552742316215,0.014436464374798025,0.011843118615077123,0.014489116161698137,0.00772022917367093,0.006850882203969042,0,0
0.9668202506346054,random_9,0.1,0.03294552742316215,0.01426453754317236,0.011843118615077123,0.014403590713032328,0.009240284190132274,0.0063595660475258085,0,0
0.9668202506346054,random_10,0.03,0.0730848441545228,0.007105947495853624,0.008111651750107158,0.007246490589676713,0.007640020025547925,0.007205230590167322,0,0
0.9668202506346054,random_10,0.1,0.0730848441545228,0.010040611072472628,0.008111651750107158,0.009676002797107692,0.009815538713800486,0.007880338154378948,0,0
