g,start_id,start_kind,knitro_status,n_eval,wall,best_Delta,best_gravity,best_kkt,aod1,aod2,aod3,aod4,aod5,aod6,aod7,aod8,aod9,aod10,aod11,aod12,aod13,aod14,aod15,aod16,zf1,zf2,zf3,zf4,zf5,zf6,zf7,zf8,zf9,zf10,zf11,zf12,zf13,zf14,zf15
0.965,2,incumbent,-101,146,7.596105098724365,0.003267359711450377,-6.672925558469378e-18,2.354427763862077e-14,1.4547739675542692,1.3244399504419655,1.393213416944449,1.3544574509717464,3.115043734552786,2.9712362292585985,2.839161223130956,2.6780714497823843,2.363519543392498,2.107131046218577,2.207568981198384,2.0754105654921386,5.137016952385474,3.9882986573957044,4.003574575149379,4.0785741068549894,0.37485053979563493,0.2809896911725506,0.3316128897708666,0.30340096896119967,1.1362431921257,1.0889781050188756,1.0435086645825224,0.9850969271902844,0.86015184005238,0.7453273285304023,0.7918919015687412,0.7301589969981599,1.6364725515352576,1.3833647383115235,1.3871876058453545
0.965,3,calib,-401,321,18.148699045181274,0.0031886618005433215,-7.428478947420214e-18,2.653433028854124e-14,1.458734150828923,1.3622954601471384,1.4042505163202934,1.374970439486849,3.14153359715375,3.016426414969218,2.8724588063857417,2.7419095907633007,2.376830794884499,2.1645485071154114,2.2177783081866576,2.124023882655787,4.986444832198091,4.14399739372228,4.009939986974668,4.121577960690672,0.3775690396608378,0.3091711152930521,0.3395037201143633,0.31843223233241846,1.1447110874252755,1.1040728244255087,1.0551683899541302,1.0086546085919028,0.865768001529861,0.7722117979585214,0.7965059327093905,0.7533123475047007,1.6067231973669382,1.421660876028963,1.38877627536476
0.965,4,incumbent+0.5r,0,1,0.042098045349121094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.965,5,incumbent+1.5r,0,1,0.03300023078918457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.965,6,calib+0.5r,0,1,0.0378420352935791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.965,7,calib+1.5r,0,1,0.05688810348510742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.965,8,uniform[-2,2]#1,0,1,0.04001188278198242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.965,9,uniform[-2,2]#2,0,1,0.03690695762634277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.97,1,continuation,-401,366,18.2064950466156,0.01701366172898333,-5.5683945952497704e-18,4.755784654975059e-14,1.5103547030234261,1.3673512583811531,1.416568288414178,1.375572325462457,3.2258144197657193,3.1329971377591583,2.8403465764231646,2.6739090091083964,2.4494420924330687,2.1512551216282656,2.253424890056764,2.1230418647970897,5.439501483678359,4.032636370896912,4.199132123720777,4.153717187510918,0.4123445259060425,0.3128754803899242,0.34823724838456127,0.31886988121603865,1.1711854516272673,1.1419900983913285,1.0439260786793962,0.9835414500934545,0.8958602812508398,0.766051449309292,0.8124512322433146,0.7528499021673346,1.6936874176390253,1.3944203483987698,1.4348778667275741
0.97,2,incumbent,-401,317,18.075779914855957,0.01653732020043647,-4.607859233063394e-18,9.618883467510387e-14,1.5132618872145058,1.35402019407035,1.4299905017568058,1.3241091252573227,3.2089316923578264,3.0983948722056813,2.8639116420456823,2.597532572193092,2.473258254972029,2.1360649595095578,2.2610369725259565,2.0173741061088895,5.733230738960163,3.931602925688055,4.2891273886724814,4.094759212171905,0.41426751117893207,0.3030780887587395,0.35766780212164906,0.28073987500761816,1.1659380756306206,1.1308841942356525,1.0521883973814572,0.9545619837367196,0.90553641291785,0.7589653323909313,0.8158235454513688,0.7017967182775938,1.7462792006237782,1.3690472118569865,1.4560833063462886
0.97,3,calib,-101,266,14.491177082061768,0.016985225596003815,-5.969888212248309e-18,1.497875157241424e-13,1.4732366846189304,1.4011875952368629,1.4350640793703957,1.3872177978989857,3.0564231749757003,3.2054456060549494,2.9426164672671913,2.7297188709464515,2.3803905201016224,2.1994622715844785,2.290334603346224,2.192391214080865,5.0126016559657085,4.276752328881695,4.386397136217401,4.192301989029562,0.3874618065948757,0.33732015934515786,0.3612095028281131,0.3273001570504929,1.1172453352045186,1.1648511153587424,1.0792991404283536,1.004198626219011,0.8672645582993757,0.7882129084812878,0.8286979218907428,0.7849928267382918,1.6119550729189531,1.453193919894851,1.4785081922298213
0.97,4,incumbent+0.5r,0,1,0.0763239860534668,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.97,5,incumbent+1.5r,0,1,0.03113412857055664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.97,6,calib+0.5r,0,1,0.03922891616821289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.97,7,calib+1.5r,0,1,0.036337852478027344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.97,8,uniform[-2,2]#1,0,1,0.034945011138916016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.97,9,uniform[-2,2]#2,0,1,0.04816794395446777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.975,1,continuation,-101,62,3.3587381839752197,0.044276427755315484,-5.21772295508649e-18,3.0775937354121653e-15,1.5327228294975384,1.37761031989585,1.4386688725885257,1.3514667226813617,3.208963884363658,3.2861427794205906,2.789711548375569,2.6417525085627647,2.48971487526304,2.141952706494387,2.295683624348698,2.061373522319181,5.866635719341073,3.9315733363116565,4.557073768462349,4.146174856108331,0.42704578086680267,0.3203503458768664,0.36371829203651435,0.30119046392390975,1.1659481075812645,1.1897144694990502,1.0259382028093922,0.9714425259222618,0.9121681959935932,0.7617178926475361,0.8310306746896017,0.7233725190242289,1.7692813382497659,1.3690396857948934,1.5166807000950602
0.975,2,incumbent,-101,110,6.401435852050781,0.04610032782508811,-4.008159906407349e-18,2.112976460466598e-14,1.541081534840515,1.1901905745861152,1.4401186757239388,1.3233567585876655,3.152281344607605,2.975240988953448,2.74073342432624,2.45389373415108,2.531374168360646,1.8248704426978797,2.2830443093382953,2.0322299017723724,6.535823804146559,3.022075726848377,4.616388643104661,4.074194469480228,0.4324844652825424,0.1741134410123437,0.36472552388926677,0.2801715075778416,1.1481264270882952,1.090325040407125,1.0082255576936894,0.8976760422341933,0.9287623048367647,0.6015089942119923,0.8255097757422772,0.7091336639523265,1.8772983994444206,1.1059439220568985,1.529612720441656
0.975,3,calib,-101,79,4.90792179107666,0.043141624553205866,-8.937891659427377e-18,1.7852386235972518e-16,1.560133126692415,1.4360589328334015,1.4745703547973639,1.3975826629922121,3.241465513646495,3.401921842309761,2.8910878121574743,2.7352097446017396,2.5363549894522834,2.2670885690493723,2.3396235273947674,2.1203684340180486,5.710132953369515,4.266370163077973,4.621505288375486,4.234321328752343,0.4447711552437407,0.36190250936150964,0.38836666247695845,0.3347440749183336,1.1760255465655196,1.2243405196679522,1.0616328368923496,1.006208122001766,0.930728006846619,0.8184964395974134,0.849990030697381,0.7515898632154077,1.742242307699736,1.4507633868141092,1.5307204720205336
0.975,4,incumbent+0.5r,0,1,0.03490304946899414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.975,5,incumbent+1.5r,0,1,0.034552812576293945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.975,6,calib+0.5r,0,1,0.08049702644348145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.975,7,calib+1.5r,0,1,0.03077411651611328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.975,8,uniform[-2,2]#1,0,1,0.030911922454833984,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.975,9,uniform[-2,2]#2,0,1,0.035453081130981445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.978527191692859,1,continuation,-101,382,17.363293886184692,0.0727153168903099,-6.35613523619627e-18,5.136335801125824e-14,1.5556277113210606,1.4622362653438417,1.4796782656888015,1.4032410363187047,3.2262555168958467,3.4656003150477255,2.866298114706152,2.749575405848452,2.532660045075313,2.2909009524827053,2.3464269743735815,2.1215290987965565,5.764131259650101,4.288167077656429,4.689530708545032,4.263987947170861,0.44187913705250226,0.3799669524733884,0.3918246760957098,0.3387845870190959,1.1713221820518116,1.2428858687316533,1.053021341688822,1.011446501884611,0.9292701516198263,0.828945169224989,0.8528937346828657,0.7521371017087916,1.7516544501975777,1.4558593870151209,1.5453325153077213
0.978527191692859,2,incumbent,-101,283,14.185478925704956,0.07566397546138912,-5.231275482242559e-18,8.271161533457416e-17,1.5239834965621522,1.3499953728643455,1.5162947494895782,1.5645008222397467,3.100050194456394,3.384288098392613,2.930396391303144,2.771441937873425,2.514570761932182,2.0657820149310906,2.395442934029867,2.3956536795507457,5.27452427972976,3.9296471852578283,4.661893713901449,4.355639711886176,0.421327628178361,0.30010116493657185,0.4162696941066188,0.44756680968738183,1.1314183031201426,1.2191435735789693,1.0751377010126757,1.019367739946358,0.9221021177857883,0.7255088544488528,0.8735681549031934,0.8736561287171287,1.6628884913578281,1.3685496471076213,1.5394217419627405
0.978527191692859,3,calib,-101,66,3.7605860233306885,0.07411427895607108,-4.0115480381963664e-18,3.552713678800501e-17,1.5581040031481466,1.3869069975664041,1.4669813387811181,1.3640457638994858,3.1419149928332493,3.42060506457887,2.776760076623912,2.76025558412836,2.514317648636841,2.2024076434308255,2.3318510325225112,2.1761795604870646,5.866888403169109,4.143666676371903,4.763469978123722,4.239579384169069,0.4434696994876926,0.3270760861403523,0.3832067784126684,0.31045511010439725,1.1448324843538906,1.2298174548936163,1.0212848079858192,1.0153232783867285,0.9220014540705136,0.7895511453409764,0.8466623867405225,0.777570844195411,1.7693244086564803,1.4215810664836543,1.5609763896621496
0.978527191692859,4,incumbent+0.5r,-101,167,8.717138051986694,0.07304724551154756,-6.071532165918825e-18,9.059419880941277e-17,1.5585503377798249,1.4495996884861952,1.4645171361421612,1.3931107000143441,3.2092615282352783,3.4740885369000027,2.810188595814725,2.7792052332692796,2.5269434034456957,2.2700973112022753,2.335817712748799,2.105957543196231,5.8475228875332474,4.349450551481389,4.703151169728494,4.264803126762656,0.44375611856783787,0.37128744141016623,0.38152558823608246,0.33153916042292303,1.1660408571662977,1.245332153072746,1.0332515970417806,1.0221649995157687,0.927010431418284,0.8198226989455353,0.8483620279951476,0.7447702535827535,1.7660181335400629,1.4700495271185339,1.5482327457013763
0.978527191692859,5,incumbent+1.5r,0,1,0.03093099594116211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.978527191692859,6,calib+0.5r,0,1,0.03584480285644531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.978527191692859,7,calib+1.5r,0,1,0.03301286697387695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.978527191692859,8,uniform[-2,2]#1,0,1,0.03413200378417969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.978527191692859,9,uniform[-2,2]#2,0,1,0.034410953521728516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.98,1,continuation,-101,67,3.1721200942993164,0.08899180845177218,-6.35613523619627e-18,5.917621948015039e-14,1.5556277113210606,1.4622362653438417,1.4796782656888015,1.4032410363187047,3.2262555168958467,3.4656003150477255,2.866298114706152,2.749575405848452,2.532660045075313,2.2909009524827053,2.3464269743735815,2.1215290987965565,5.764131259650101,4.288167077656429,4.689530708545032,4.263987947170861,0.44187913705250226,0.3799669524733884,0.3918246760957098,0.3387845870190959,1.1713221820518116,1.2428858687316533,1.053021341688822,1.011446501884611,0.9292701516198263,0.828945169224989,0.8528937346828657,0.7521371017087916,1.7516544501975777,1.4558593870151209,1.5453325153077213
0.98,2,incumbent,-101,93,5.461395025253296,0.09397256947458225,-6.247715018947719e-18,1.0480505352461477e-16,1.4951171865652588,1.2867907139008394,1.5070976440176598,1.37180110566399,2.9421228364476555,3.3440845084018584,2.848707489520004,2.626806431932557,2.4379463735640265,1.9782461414591765,2.4042632523554746,2.0582380242157177,5.834758323896983,3.323879954419548,5.523281317628205,4.164607774970912,0.40220458943303466,0.2521512999289986,0.4101857111867876,0.3161245520777949,1.0791313740090724,1.2071929665544059,1.0468653789635647,0.9657688239126775,0.8911560347400611,0.682210665023361,0.8772435166491152,0.7218502887491143,1.7638328465254827,1.2011327615454837,1.7089721252778953
0.98,3,calib,-101,74,4.068434953689575,0.0904465914349047,-7.83336069620777e-18,2.1373813829939081e-13,1.5063422530731223,1.3931741378848304,1.4351514970043462,1.402565174051698,3.09454242015872,3.4365129513916424,2.7017289444871393,2.7561896644820205,2.4096325273209662,2.162587004050667,2.3139952867998606,2.2188728772745927,5.443573698482263,4.102864122212042,4.733882224049189,4.2301030792414895,0.40968436323484136,0.33158469623436226,0.36127041646449426,0.3383028272471055,1.1296400503465664,1.2344572803463603,0.993891917883878,1.0138491695360579,0.8794742575865118,0.7713051921015822,0.8389755919499898,0.7969993540149597,1.6944357750519428,1.411685296219513,1.55474563204323
0.98,4,incumbent+0.5r,0,1,0.03794693946838379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.98,5,incumbent+1.5r,0,1,0.032167911529541016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.98,6,calib+0.5r,0,1,0.035681962966918945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.98,7,calib+1.5r,0,1,0.03238177299499512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.98,8,uniform[-2,2]#1,0,1,0.04170489311218262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.98,9,uniform[-2,2]#2,0,1,0.032798051834106445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.985,1,continuation,-101,67,3.179689884185791,0.16826083590179614,-6.35613523619627e-18,7.388945011399528e-14,1.5556277113210606,1.4622362653438417,1.4796782656888015,1.4032410363187047,3.2262555168958467,3.4656003150477255,2.866298114706152,2.749575405848452,2.532660045075313,2.2909009524827053,2.3464269743735815,2.1215290987965565,5.764131259650101,4.288167077656429,4.689530708545032,4.263987947170861,0.44187913705250226,0.3799669524733884,0.3918246760957098,0.3387845870190959,1.1713221820518116,1.2428858687316533,1.053021341688822,1.011446501884611,0.9292701516198263,0.828945169224989,0.8528937346828657,0.7521371017087916,1.7516544501975777,1.4558593870151209,1.5453325153077213
0.985,2,incumbent,-401,293,18.020657062530518,0.16580086969190527,-6.36799369745783e-18,4.571898415406395e-16,1.5635166736138495,1.7388510667051924,1.5551021330217933,1.1756215058616997,3.3691838166280568,3.908718924576734,3.11060156356979,3.0194776882411998,2.508062946135778,2.9477179788749464,2.409388871776308,2.0632081375020164,5.75005636621591,5.200011011550502,5.325176975912241,4.29702599362997,0.4469375621466153,0.5532245886368246,0.44154122387420147,0.16179694891495003,1.2146705241197595,1.3632096795380957,1.13481613628678,1.1050838655155344,0.9195107205959836,1.081031304511716,0.8793731351698687,0.7242621196941337,1.74920965758137,1.6486607431910052,1.6724459459563181
0.985,3,calib,-401,348,18.080587148666382,0.1681311384440545,-7.399679827213568e-18,7.194245199571015e-17,1.5029316020095356,1.3799301630760885,1.4579742155905455,1.4212970035228272,2.9798475680125476,3.4524330202193565,2.7412546093033003,2.7812605571781526,2.420810619711045,2.151304694108786,2.3317674281713683,2.261408467902419,5.506027339039636,3.9346665951396385,4.871778176202181,4.289797853383878,0.40741760209031364,0.3220328914219603,0.3770479486499417,0.35156983749551646,1.0918721475353799,1.2390792057421882,1.0084157022089395,1.0229042627645448,0.8841024509024797,0.7660744925591925,0.8466265328850425,0.8159878350518479,1.7058433720258575,1.3698261502339077,1.5834589990348888
0.985,4,incumbent+0.5r,0,1,0.04967093467712402,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.985,5,incumbent+1.5r,0,1,0.04025888442993164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.985,6,calib+0.5r,0,1,0.04692697525024414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.985,7,calib+1.5r,0,1,0.035093069076538086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.985,8,uniform[-2,2]#1,0,1,0.03522086143493652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.985,9,uniform[-2,2]#2,0,1,0.04627799987792969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.99,1,continuation,-401,360,18.033687114715576,0.2990693625377523,-6.749158523722265e-18,1.794120407794253e-16,1.5635167244581545,1.7388510969633242,1.5551021614251581,1.175621530347248,3.369183819419129,3.908719227409447,3.1106015081229597,3.0194776978564586,2.5080629576299054,2.9477178265795883,2.4093888775247962,2.0632081216805203,5.75005639053824,5.200010973558212,5.325177015177705,4.297025766205097,0.44693759466581073,0.5532246060380455,0.4415412421388312,0.16179696974269764,1.2146705249481715,1.3632097570142987,1.1348161184616647,1.1050838686999456,0.9195107251788539,1.0810312528462027,0.8793731375557385,0.7242621120257381,1.7492096618112989,1.648660735884811,1.6724459533298692
0.99,2,incumbent,0,1,0.06261992454528809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.99,3,calib,-102,137,7.660210132598877,0.29983414196534436,-9.18861341181465e-18,4.928928376557451e-13,1.68429034024438,1.4052114333472674,1.5921152179032494,1.4545256782947564,3.288535118146896,3.701738643846745,3.050327456417683,2.9741039359058097,2.7032092500517444,2.1861569104154883,2.5509853778999716,2.3105287314943275,6.360467470400628,3.704491755104717,5.847389999666496,4.496524790062526,0.5213443120305389,0.34018777783193327,0.4650634578581929,0.37467985317662694,1.190442212779911,1.308802613022353,1.1152489476162477,1.0899427956135068,0.9944396783016063,0.7821451668743226,0.9364797072341805,0.8374763864356015,1.8501018762862367,1.3095460712288847,1.7659954077843367
0.99,4,incumbent+0.5r,0,1,0.05017590522766113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.99,5,incumbent+1.5r,0,1,0.032186031341552734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.99,6,calib+0.5r,-101,112,5.258041858673096,0.3065207089039856,-3.469446951953614e-18,3.8854697237411526e-14,1.628850773473665,1.7464214110626541,1.4653420418847587,1.4165963273160904,3.1840907557369644,4.521320551973513,2.585760552434028,2.531853073683746,2.59462138326035,2.7067406020553446,2.386867746225664,2.1586920935497513,6.728340207054714,5.069921583058867,4.987795978966446,4.286622659830074,0.48787471920751324,0.5575687862921932,0.3820886909070786,0.3482570417292598,1.1581667712621468,1.5088041086907074,0.9500196822629154,0.9289514748272212,0.9534406035685714,0.9957451811627007,0.8699819399673809,0.7695025260540121,1.9063284872446027,1.6233253506311842,1.6069941246088606
0.99,7,calib+1.5r,0,1,0.032878875732421875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.99,8,uniform[-2,2]#1,0,1,0.03659510612487793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.99,9,uniform[-2,2]#2,0,1,0.03406715393066406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
