point,direction,h,objA_registered,objB_fixed_dual_raw,objC_fd_Delta,ratio_A_vs_C,ratio_B_vs_C,switch_bp,switch_bm,switch_pm,cells_with_switches,min_dist_to_draw,link_switch_bp,link_switch_bm,link_switch_pm,Delta_base,eval_p_Delta,eval_m_Delta,eval_p_nStatus,eval_m_nStatus
mixed_Af_radius_0.002,normalized_participation_block,3.0e-5,-1.7393363832925126e8,1.1965596670922124e9,1.1440655997913337e9,-0.15203117580056166,1.045883791375646,3,2,5,4,6.395755449695173e-7,0,0,0,0.00010021628162231727,0.0001030281761371829,9.61637825384349e-5,0,0
mixed_Af_radius_0.002,normalized_participation_block,0.0001,6.042625786377584e8,5.3616154002626485e8,5.0948997415914077e8,1.1860146603179578,1.0523495401673855,4,8,12,7,6.395755449695173e-7,0,0,0,0.00010021628162231727,0.00010284765140727579,9.265785192409297e-5,0,0
mixed_Af_radius_0.002,normalized_participation_block,0.0003,2.3597392485568854e8,2.0893607635470924e8,1.9809693154154432e8,1.1912043413262097,1.0547163690462906,9,14,23,11,6.395755449695173e-7,0,0,0,0.00010021628162231727,0.00010231306327775698,9.042724738526433e-5,0,0
mixed_Af_radius_0.002,normalized_participation_block,0.001,2.1511872271900004e8,2.659149781251516e8,2.4202310807691842e8,0.8888354687628928,1.098717309425842,49,50,99,13,6.395755449695173e-7,0,0,0,0.00010021628162231727,0.00012033712865502976,7.193250703964607e-5,0,0
mixed_Af_radius_0.002,participation_pivot_sensitive,1.0e-7,2.524642209338055e8,2.5245448088971898e8,2.524544811616453e8,1.0000385803100638,0.99999999892287,0,0,0,0,6.395755449695173e-7,0,0,0,0.00010021628162231727,0.0001002188062626231,0.00010021375717299986,0,0
mixed_Af_radius_0.002,participation_pivot_sensitive,3.0e-7,2.5245448087453848e8,2.5245448087439096e8,2.5245448100714648e8,0.9999999994747252,0.9999999994741408,0,0,0,0,6.395755449695173e-7,0,0,0,0.00010021628162231727,0.00010022385611618426,0.00010020870884732383,0,0
mixed_Af_radius_0.002,participation_pivot_sensitive,1.0e-6,2.524544808710505e8,2.5245448087120897e8,2.5245448253085712e8,0.9999999934253233,0.9999999934259509,0,0,0,0,6.395755449695173e-7,0,0,0,0.00010021628162231727,0.00010024153661982056,0.0001001910457233144,0,0
mixed_Af_radius_0.002,participation_pivot_sensitive,3.0e-6,2.5245448086796963e8,2.5245448086820155e8,2.5245449589703703e8,0.9999999404682125,0.9999999404691312,0,0,0,0,6.395755449695173e-7,0,0,0,0.00010021628162231727,0.0001002921039143221,0.00010014063121678388,0,0
mixed_Af_radius_0.002,participation_pivot_sensitive,1.0e-5,5.714374143381995e8,5.714374143381603e8,5.690254424954149e8,1.0042387767974084,1.0042387767973395,0,1,1,1,6.395755449695173e-7,0,0,0,0.00010021628162231727,0.00010046969119505795,9.933164031006712e-5,0,0
mixed_Af_radius_0.002,participation_pivot_sensitive,3.0e-5,1.739267953906796e9,1.739267953906794e9,1.69516229651381e9,1.0260185455302373,1.0260185455302362,1,4,5,2,6.395755449695173e-7,0,0,0,0.00010021628162231727,0.00010162258360318845,9.145160982410559e-5,0,0
