trial,g,dg,classification,Delta,lower_bound,config
21,-0.49788047272092545,-0.07910975993309344,FiniteSolved,1.0000003078541284,NaN,D20_stage2_sqp_box0.5
22,-0.49788046799569036,-0.07910975520785835,FiniteSolved,1.0000000269859428,NaN,D20_stage2_sqp_box0.5
23,-0.4978804675814845,-0.07910975479365251,FiniteSolved,1.0000000023655227,NaN,D20_stage2_sqp_box0.5
1,-0.418770712787832,0.0,FiniteSolved,0.0004072069930638879,NaN,D20_interior_direct_reference
2,-0.418771294017029,-5.812291969942152e-7,FiniteSolved,0.00040720385629886057,NaN,D20_interior_direct_reference
3,-0.5680207156939779,-0.14925000290614593,AboveEvaluationCap,NaN,10.745009474714834,D20_interior_direct_reference
4,-0.5680207156939779,-0.14925000290614593,AboveEvaluationCap,NaN,10.745009474714834,D20_interior_direct_reference
5,-0.5681623381831244,-0.14939162539529244,AboveEvaluationCap,NaN,10.778538676947967,D20_interior_direct_reference
6,-0.5681623381831244,-0.14939162539529244,AboveEvaluationCap,NaN,10.778538676947967,D20_interior_direct_reference
7,-0.5681625637993719,-0.1493918510115399,AboveEvaluationCap,NaN,10.778611136141118,D20_interior_direct_reference
8,-0.5681625637993719,-0.1493918510115399,AboveEvaluationCap,NaN,10.778611136141118,D20_interior_direct_reference
9,-0.5681625651744047,-0.14939185238657265,AboveEvaluationCap,NaN,10.778611447872814,D20_interior_direct_reference
10,-0.5681625651744047,-0.14939185238657265,AboveEvaluationCap,NaN,10.778611447872814,D20_interior_direct_reference
11,-0.568162565478293,-0.149391852690461,AboveEvaluationCap,NaN,10.778611516766917,D20_interior_direct_reference
12,-0.568162565478293,-0.149391852690461,AboveEvaluationCap,NaN,10.778611516766917,D20_interior_direct_reference
13,-0.5687676718806502,-0.14999695909281824,AboveEvaluationCap,NaN,10.914035941170365,D20_interior_direct_reference
14,-0.5687676718806502,-0.14999695909281824,AboveEvaluationCap,NaN,10.914035941170365,D20_interior_direct_reference
15,-0.5687706974121096,-0.1499999846242776,AboveEvaluationCap,NaN,10.914667329963292,D20_interior_direct_reference
16,-0.5687706974121096,-0.1499999846242776,AboveEvaluationCap,NaN,10.914667329963292,D20_interior_direct_reference
17,-0.5687707125397645,-0.1499999997519325,AboveEvaluationCap,NaN,10.914670486276403,D20_interior_direct_reference
18,-0.5687707049759371,-0.14999999218810506,AboveEvaluationCap,NaN,10.914668908120632,D20_interior_direct_reference
19,-0.5687707011940233,-0.14999998840619128,AboveEvaluationCap,NaN,10.914668119042114,D20_interior_direct_reference
20,-0.5687706993030665,-0.14999998651523444,AboveEvaluationCap,NaN,10.914667724502786,D20_interior_direct_reference
21,-0.5687706974121112,-0.14999998462427916,AboveEvaluationCap,NaN,10.9146673299636,D20_interior_direct_reference
22,-0.5687706974121112,-0.14999998462427916,AboveEvaluationCap,NaN,10.9146673299636,D20_interior_direct_reference
23,-0.5687706974121126,-0.1499999846242806,AboveEvaluationCap,NaN,10.914667329963898,D20_interior_direct_reference
24,-0.5687706974121126,-0.1499999846242806,AboveEvaluationCap,NaN,10.914667329963898,D20_interior_direct_reference
25,-0.5687706974121137,-0.1499999846242817,AboveEvaluationCap,NaN,10.914667329964136,D20_interior_direct_reference
26,-0.5687706974121137,-0.1499999846242817,AboveEvaluationCap,NaN,10.914667329964136,D20_interior_direct_reference
27,-0.5687706974121152,-0.14999998462428316,AboveEvaluationCap,NaN,10.914667329964423,D20_interior_direct_reference
28,-0.5687706974121152,-0.14999998462428316,AboveEvaluationCap,NaN,10.914667329964423,D20_interior_direct_reference
