label,radius,dir_idx,sign,gp,Delta,feasible,improved
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,36,1.0,0.9991511133988309,2.7528554709761983,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.005,36,-1.0,0.9943272354358648,0.6429542262470631,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,1,1.0,1.0167391744173477,NaN,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,1,-1.0,0.9767391744173478,0.07982677471337174,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,2,1.0,0.9967391744173478,1.0032408780974376,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,2,-1.0,0.9967391744173478,1.0059117550654872,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,3,1.0,0.9967391744173478,1.0032727943696074,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,3,-1.0,0.9967391744173478,1.000121447598771,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,4,1.0,0.9967391744173478,1.003824513845641,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,4,-1.0,0.9967391744173478,1.0070009169596208,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,5,1.0,0.9967391744173478,1.0013366905297303,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,5,-1.0,0.9967391744173478,1.0021788902149456,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,6,1.0,0.9967391744173478,1.014441647774072,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,6,-1.0,0.9967391744173478,0.9950268269107576,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,7,1.0,0.9967391744173478,1.051509612444107,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,7,-1.0,0.9967391744173478,1.0477898332605338,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,8,1.0,0.9967391744173478,1.010399586876734,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,8,-1.0,0.9967391744173478,1.0577486801971752,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,9,1.0,0.9967391744173478,1.0137614597822244,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,9,-1.0,0.9967391744173478,1.0126753317191484,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,10,1.0,0.9967391744173478,1.0023732212384828,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,10,-1.0,0.9967391744173478,1.0047462112972303,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,11,1.0,0.9967391744173478,1.0039113452282162,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,11,-1.0,0.9967391744173478,0.9992651573988404,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,12,1.0,0.9967391744173478,1.0061008214424665,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,12,-1.0,0.9967391744173478,1.004746478482504,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,13,1.0,0.9967391744173478,1.0012924916165795,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,13,-1.0,0.9967391744173478,1.0007179379031796,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,14,1.0,0.9967391744173478,0.9989483625941133,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,14,-1.0,0.9967391744173478,1.0040514116478656,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,15,1.0,0.9967391744173478,1.0031632866364109,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,15,-1.0,0.9967391744173478,0.9993899595249229,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,16,1.0,0.9967391744173478,1.0022037111479751,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,16,-1.0,0.9967391744173478,1.0012889497467994,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,17,1.0,0.9910074292142474,0.4286276123310646,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,17,-1.0,1.0024709196204482,NaN,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,18,1.0,0.9963526853657649,0.943946199351697,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,18,-1.0,0.9971256634689307,1.1193347216413825,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,19,1.0,0.9972888824381918,1.1433092397228897,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,19,-1.0,0.9961894663965039,0.9111956401704427,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,20,1.0,0.9963639233544118,0.9239500056944439,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,20,-1.0,0.9971144254802838,1.120616290520919,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,21,1.0,0.9977811909049403,1.3652130335465014,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,21,-1.0,0.9956971579297553,0.8198727098309982,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,22,1.0,1.0004733293350137,NaN,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,22,-1.0,0.9930050194996819,0.5476556254097958,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,23,1.0,0.9903381193537805,0.390668658728381,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,23,-1.0,1.003140229480915,NaN,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,24,1.0,0.9952196678462775,0.7333292592486307,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,24,-1.0,0.9982586809884182,1.627371122463271,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,25,1.0,0.9967386654666915,1.014686783817581,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,25,-1.0,0.9967396833680041,0.9843868666638689,true,true
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,26,1.0,0.9992289952337283,3.3812629772656524,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,26,-1.0,0.9942493536009673,0.63078110427808,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,27,1.0,0.9984457594709075,1.7900788414430973,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,27,-1.0,0.9950325893637881,0.7089225357589615,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,28,1.0,1.0064000730023435,NaN,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,28,-1.0,0.9870782758323522,0.2703673288256887,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,29,1.0,0.9993625353404973,3.6478765872153733,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,29,-1.0,0.9941158134941983,0.6379295162264316,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,30,1.0,0.9927652902137184,0.5245712294172001,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,30,-1.0,1.0007130586209774,NaN,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,31,1.0,1.0006372275189503,NaN,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,31,-1.0,0.9928411213157453,0.534140024531748,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,32,1.0,1.0004036443416666,NaN,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,32,-1.0,0.993074704493029,0.5379740341786526,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,33,1.0,0.9987178457872129,2.09437075892327,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,33,-1.0,0.9947605030474828,0.6970142059422664,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,34,1.0,1.0023188978582493,NaN,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,34,-1.0,0.9911594509764463,0.4336560519873983,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,35,1.0,0.9964606466838856,0.9569872023222054,true,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,35,-1.0,0.9970177021508101,1.0967953849506196,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,36,1.0,1.00638693034328,NaN,false,false
lower_lfixcomposite_fast_sr1_300s_ORIGINAL,0.02,36,-1.0,0.9870914184914157,0.27249839895917277,true,false
lower_v2_c8finalverify,0.0001,1,1.0,0.9974649883022927,1.0233138685975078,false,false
lower_v2_c8finalverify,0.0001,1,-1.0,0.9972649883022927,0.9668709239346787,true,false
lower_v2_c8finalverify,0.0001,2,1.0,0.9973649883022927,0.9941017307055456,true,false
lower_v2_c8finalverify,0.0001,2,-1.0,0.9973649883022927,0.9941598367352207,true,false
lower_v2_c8finalverify,0.0001,3,1.0,0.9973649883022927,0.9941209498921179,true,false
lower_v2_c8finalverify,0.0001,3,-1.0,0.9973649883022927,0.9941404155526421,true,false
lower_v2_c8finalverify,0.0001,4,1.0,0.9973649883022927,0.9941094647835806,true,false
lower_v2_c8finalverify,0.0001,4,-1.0,0.9973649883022927,0.9941519995285186,true,false
lower_v2_c8finalverify,0.0001,5,1.0,0.9973649883022927,0.9941288684300335,true,false
lower_v2_c8finalverify,0.0001,5,-1.0,0.9973649883022927,0.994132477485663,true,false
lower_v2_c8finalverify,0.0001,6,1.0,0.9973649883022927,0.9944715152555981,true,false
lower_v2_c8finalverify,0.0001,6,-1.0,0.9973649883022927,0.9937901150835604,true,false
lower_v2_c8finalverify,0.0001,7,1.0,0.9973649883022927,1.0067888253606077,false,false
lower_v2_c8finalverify,0.0001,7,-1.0,0.9973649883022927,0.995037650461186,true,false
lower_v2_c8finalverify,0.0001,8,1.0,0.9973649883022927,0.994447276339389,true,false
lower_v2_c8finalverify,0.0001,8,-1.0,0.9973649883022927,0.9938143161074373,true,false
lower_v2_c8finalverify,0.0001,9,1.0,0.9973649883022927,0.994350785817709,true,false
lower_v2_c8finalverify,0.0001,9,-1.0,0.9973649883022927,1.0074940560330616,false,false
lower_v2_c8finalverify,0.0001,10,1.0,0.9973649883022927,0.9941442824115109,true,false
lower_v2_c8finalverify,0.0001,10,-1.0,0.9973649883022927,0.9941171532870815,true,false
lower_v2_c8finalverify,0.0001,11,1.0,0.9973649883022927,0.9941364969968378,true,false
lower_v2_c8finalverify,0.0001,11,-1.0,0.9973649883022927,0.9941248617002394,true,false
lower_v2_c8finalverify,0.0001,12,1.0,0.9973649883022927,0.9941546295991475,true,false
lower_v2_c8finalverify,0.0001,12,-1.0,0.9973649883022927,0.9941069859448906,true,false
lower_v2_c8finalverify,0.0001,13,1.0,0.9973649883022927,0.9941314970159649,true,false
lower_v2_c8finalverify,0.0001,13,-1.0,0.9973649883022927,0.9941298476870226,true,false
lower_v2_c8finalverify,0.0001,14,1.0,0.9973649883022927,0.994130449941387,true,false
lower_v2_c8finalverify,0.0001,14,-1.0,0.9973649883022927,0.9941308953476526,true,false
lower_v2_c8finalverify,0.0001,15,1.0,0.9973649883022927,0.994131115701846,true,false
lower_v2_c8finalverify,0.0001,15,-1.0,0.9973649883022927,0.9941302265686186,true,false
lower_v2_c8finalverify,0.0001,16,1.0,0.9973649883022927,0.9941303681787609,true,false
lower_v2_c8finalverify,0.0001,16,-1.0,0.9973649883022927,0.9941309760922292,true,false
lower_v2_c8finalverify,0.0001,17,1.0,0.9973363295762772,0.9990476665868598,true,false
lower_v2_c8finalverify,0.0001,17,-1.0,0.9973936470283082,1.0027444162864307,false,false
lower_v2_c8finalverify,0.0001,18,1.0,0.9973630558570348,0.9938416420327087,true,false
lower_v2_c8finalverify,0.0001,18,-1.0,0.9973669207475506,1.008017345907444,false,false
lower_v2_c8finalverify,0.0001,19,1.0,0.9973677368423969,1.0082255128974924,false,false
lower_v2_c8finalverify,0.0001,19,-1.0,0.9973622397621885,0.9936381992955712,true,false
lower_v2_c8finalverify,0.0001,20,1.0,0.997363112046978,1.0068960186957474,false,false
lower_v2_c8finalverify,0.0001,20,-1.0,0.9973668645576074,0.9949333772932404,true,true
lower_v2_c8finalverify,0.0001,21,1.0,0.9973701983847306,1.00904415766338,false,false
lower_v2_c8finalverify,0.0001,21,-1.0,0.9973597782198548,0.9928486460256043,true,false
lower_v2_c8finalverify,0.0001,22,1.0,0.997383659076881,1.0126158722165548,false,false
lower_v2_c8finalverify,0.0001,22,-1.0,0.9973463175277044,0.9894220790557788,true,false
lower_v2_c8finalverify,0.0001,23,1.0,0.9973329830269748,0.9986513893609774,true,false
lower_v2_c8finalverify,0.0001,23,-1.0,0.9973969935776106,1.0031438235851708,false,false
lower_v2_c8finalverify,0.0001,24,1.0,0.9973573907694373,1.0052703427108391,false,false
lower_v2_c8finalverify,0.0001,24,-1.0,0.9973725858351481,0.9965267050249136,true,true
lower_v2_c8finalverify,0.0001,25,1.0,0.9973649857575394,1.007883845977299,false,false
lower_v2_c8finalverify,0.0001,25,-1.0,0.997364990847046,0.9939707382899136,true,true
lower_v2_c8finalverify,0.0001,26,1.0,0.9973774374063746,0.9981205708985256,true,true
lower_v2_c8finalverify,0.0001,26,-1.0,0.9973525391982108,1.0036585901090325,false,false
lower_v2_c8finalverify,0.0001,27,1.0,0.9973735212275605,0.9968151455176687,true,true
lower_v2_c8finalverify,0.0001,27,-1.0,0.9973564553770249,1.0049773138359708,false,false
lower_v2_c8finalverify,0.0001,28,1.0,0.9974132927952177,1.0080627914101064,false,false
lower_v2_c8finalverify,0.0001,28,-1.0,0.9973166838093677,0.9938678610476737,true,false
lower_v2_c8finalverify,0.0001,29,1.0,0.9973781051069085,1.0110931819944167,false,false
lower_v2_c8finalverify,0.0001,29,-1.0,0.9973518714976769,0.9908751892403697,true,false
lower_v2_c8finalverify,0.0001,30,1.0,0.9973451188812745,1.0019276116997897,false,false
lower_v2_c8finalverify,0.0001,30,-1.0,0.9973848577233109,0.9998429657278866,true,true
lower_v2_c8finalverify,0.0001,31,1.0,0.9973844785678007,0.9993973263812874,true,true
lower_v2_c8finalverify,0.0001,31,-1.0,0.9973454980367847,1.0023720465017991,false,false
lower_v2_c8finalverify,0.0001,32,1.0,0.9973833106519143,0.999382922871759,true,true
lower_v2_c8finalverify,0.0001,32,-1.0,0.9973466659526711,1.0023873516985828,false,false
lower_v2_c8finalverify,0.0001,33,1.0,0.997374881659142,0.9970956864014112,true,true
lower_v2_c8finalverify,0.0001,33,-1.0,0.9973550949454434,1.0046931787747455,false,false
lower_v2_c8finalverify,0.0001,34,1.0,0.9973928869194972,1.0157440364330919,false,false
lower_v2_c8finalverify,0.0001,34,-1.0,0.9973370896850882,0.9864700130852609,true,false
lower_v2_c8finalverify,0.0001,35,1.0,0.9973635956636254,1.0071513668567338,false,false
lower_v2_c8finalverify,0.0001,35,-1.0,0.99736638094096,0.994684834204796,true,true
lower_v2_c8finalverify,0.0001,36,1.0,0.9974132270819224,1.0079701345550216,false,false
lower_v2_c8finalverify,0.0001,36,-1.0,0.997316749522663,0.9939565797482833,true,false
lower_v2_c8finalverify,0.001,1,1.0,0.9983649883022927,1.4373223287480297,false,false
lower_v2_c8finalverify,0.001,1,-1.0,0.9963649883022927,0.7810989837001967,true,false
lower_v2_c8finalverify,0.001,2,1.0,0.9973649883022927,0.9939297839199644,true,false
lower_v2_c8finalverify,0.001,2,-1.0,0.9973649883022927,0.9943206421974249,true,false
lower_v2_c8finalverify,0.001,3,1.0,0.9973649883022927,0.9939565173375497,true,false
lower_v2_c8finalverify,0.001,3,-1.0,0.9973649883022927,0.9942489483979443,true,false
lower_v2_c8finalverify,0.001,4,1.0,0.9973649883022927,0.9938994341605699,true,false
lower_v2_c8finalverify,0.001,4,-1.0,0.9973649883022927,0.9944200118873235,true,false
lower_v2_c8finalverify,0.001,5,1.0,0.9973649883022927,0.9941128600455061,true,false
lower_v2_c8finalverify,0.001,5,-1.0,0.9973649883022927,0.9941489506471171,true,false
lower_v2_c8finalverify,0.001,6,1.0,0.9973649883022927,0.9901953269810162,true,false
lower_v2_c8finalverify,0.001,6,-1.0,0.9973649883022927,1.000392264524078,false,false
lower_v2_c8finalverify,0.001,7,1.0,0.9973649883022927,1.014421786100635,false,false
lower_v2_c8finalverify,0.001,7,-1.0,0.9973649883022927,0.9923258031939494,true,false
lower_v2_c8finalverify,0.001,8,1.0,0.9973649883022927,0.9937841274974532,true,false
lower_v2_c8finalverify,0.001,8,-1.0,0.9973649883022927,0.9909783691964669,true,false
lower_v2_c8finalverify,0.001,9,1.0,0.9973649883022927,0.9963371758348875,true,false
lower_v2_c8finalverify,0.001,9,-1.0,0.9973649883022927,1.011541424864432,false,false
lower_v2_c8finalverify,0.001,10,1.0,0.9973649883022927,0.9943015099042097,true,false
lower_v2_c8finalverify,0.001,10,-1.0,0.9973649883022927,0.9939868097500236,true,false
lower_v2_c8finalverify,0.001,11,1.0,0.9973649883022927,0.9941926504691967,true,false
lower_v2_c8finalverify,0.001,11,-1.0,0.9973649883022927,0.9940846390936001,true,false
lower_v2_c8finalverify,0.001,12,1.0,0.9973649883022927,0.994363651798694,true,false
lower_v2_c8finalverify,0.001,12,-1.0,0.9973649883022927,0.993920356933048,true,false
lower_v2_c8finalverify,0.001,13,1.0,0.9973649883022927,0.9941390913246725,true,false
lower_v2_c8finalverify,0.001,13,-1.0,0.9973649883022927,0.9941225980732693,true,false
lower_v2_c8finalverify,0.001,14,1.0,0.9973649883022927,0.9941286469749494,true,false
lower_v2_c8finalverify,0.001,14,-1.0,0.9973649883022927,0.9941331010280033,true,false
lower_v2_c8finalverify,0.001,15,1.0,0.9973649883022927,0.9941419899031098,true,false
lower_v2_c8finalverify,0.001,15,-1.0,0.9973649883022927,0.9941262774136047,true,false
lower_v2_c8finalverify,0.001,16,1.0,0.9973649883022927,0.9941277835323881,true,false
lower_v2_c8finalverify,0.001,16,-1.0,0.9973649883022927,0.9941338626659643,true,false
lower_v2_c8finalverify,0.001,17,1.0,0.9970784010421376,0.9282336494179348,true,false
lower_v2_c8finalverify,0.001,17,-1.0,0.9976515755624478,1.0850542422261227,false,false
lower_v2_c8finalverify,0.001,18,1.0,0.9973456638497136,0.9877670196240406,true,false
lower_v2_c8finalverify,0.001,18,-1.0,0.9973843127548718,1.0168507849686834,false,false
lower_v2_c8finalverify,0.001,19,1.0,0.997392473703335,1.0189577476147365,false,false
lower_v2_c8finalverify,0.001,19,-1.0,0.9973375029012505,0.9892507281447157,true,false
lower_v2_c8finalverify,0.001,20,1.0,0.9973462257491459,1.005541221134148,false,false
lower_v2_c8finalverify,0.001,20,-1.0,0.9973837508554395,1.002278621876207,false,false
lower_v2_c8finalverify,0.001,21,1.0,0.9974170891266724,1.0274168362973217,false,false
lower_v2_c8finalverify,0.001,21,-1.0,0.997312887477913,0.981543702256098,true,false
lower_v2_c8finalverify,0.001,22,1.0,0.997551696048176,1.0662776401186194,false,false
lower_v2_c8finalverify,0.001,22,-1.0,0.9971782805564094,0.9461612690665977,true,false
lower_v2_c8finalverify,0.001,23,1.0,0.9970449355491143,0.9248899095419825,true,false
lower_v2_c8finalverify,0.001,23,-1.0,0.9976850410554711,1.0944916404548195,false,false
lower_v2_c8finalverify,0.001,24,1.0,0.9972890129737392,0.9838248508887356,true,false
lower_v2_c8finalverify,0.001,24,-1.0,0.9974409636308462,1.0150728900115544,false,false
lower_v2_c8finalverify,0.001,25,1.0,0.9973649628547598,1.0094192490520153,false,false
lower_v2_c8finalverify,0.001,25,-1.0,0.9973650137498256,0.9993979901389288,true,true
lower_v2_c8finalverify,0.001,26,1.0,0.9974894793431117,1.0320589567718461,false,false
lower_v2_c8finalverify,0.001,26,-1.0,0.9972404972614737,0.980874069467197,true,false
lower_v2_c8finalverify,0.001,27,1.0,0.9974503175549707,1.018032242545274,false,false
lower_v2_c8finalverify,0.001,27,-1.0,0.9972796590496147,0.981103434805331,true,false
lower_v2_c8finalverify,0.001,28,1.0,0.9978480332315425,1.1595625080239533,false,false
lower_v2_c8finalverify,0.001,28,-1.0,0.9968819433730429,0.886582931908561,true,false
lower_v2_c8finalverify,0.001,29,1.0,0.9974961563484501,1.0571587821171953,false,false
lower_v2_c8finalverify,0.001,29,-1.0,0.9972338202561353,0.962748971178862,true,false
lower_v2_c8finalverify,0.001,30,1.0,0.9971662940921112,0.95851259619194,true,false
lower_v2_c8finalverify,0.001,30,-1.0,0.9975636825124742,1.055120898430073,false,false
lower_v2_c8finalverify,0.001,31,1.0,0.9975598909573729,1.0501092924419693,false,false
lower_v2_c8finalverify,0.001,31,-1.0,0.9971700856472125,0.9539132720959593,true,false
lower_v2_c8finalverify,0.001,32,1.0,0.9975482117985086,1.0499648278029299,false,false
lower_v2_c8finalverify,0.001,32,-1.0,0.9971817648060768,0.957229601550903,true,false
lower_v2_c8finalverify,0.001,33,1.0,0.9974639218707859,1.0210023128772732,false,false
lower_v2_c8finalverify,0.001,33,-1.0,0.9972660547337995,0.9784478852809532,true,false
lower_v2_c8finalverify,0.001,34,1.0,0.9976439744743377,1.1075979904381759,false,false
lower_v2_c8finalverify,0.001,34,-1.0,0.9970860021302477,0.9232377511936728,true,false
lower_v2_c8finalverify,0.001,35,1.0,0.9973510619156196,1.0081062474078386,false,false
lower_v2_c8finalverify,0.001,35,-1.0,0.9973789146889658,0.9996789283217905,true,true
lower_v2_c8finalverify,0.001,36,1.0,0.9978473760985893,1.158345634816143,false,false
lower_v2_c8finalverify,0.001,36,-1.0,0.9968826005059961,0.887338747846657,true,false
lower_v2_c8finalverify,0.005,1,1.0,1.0023649883022927,NaN,false,false
lower_v2_c8finalverify,0.005,1,-1.0,0.9923649883022927,0.4149185643049504,true,false
lower_v2_c8finalverify,0.005,2,1.0,0.9973649883022927,0.9934133428751436,true,false
lower_v2_c8finalverify,0.005,2,-1.0,0.9973649883022927,0.995664049670843,true,false
lower_v2_c8finalverify,0.005,3,1.0,0.9973649883022927,0.9935595237715906,true,false
lower_v2_c8finalverify,0.005,3,-1.0,0.9973649883022927,0.9946792788132305,true,false
lower_v2_c8finalverify,0.005,4,1.0,0.9973649883022927,0.9931657064425464,true,false
lower_v2_c8finalverify,0.005,4,-1.0,0.9973649883022927,0.9960746996387216,true,false
lower_v2_c8finalverify,0.005,5,1.0,0.9973649883022927,0.994178939522752,true,false
lower_v2_c8finalverify,0.005,5,-1.0,0.9973649883022927,0.9942537537110548,true,false
lower_v2_c8finalverify,0.005,6,1.0,0.9973649883022927,0.980548656506556,true,false
lower_v2_c8finalverify,0.005,6,-1.0,0.9973649883022927,0.9950414431983043,true,false
lower_v2_c8finalverify,0.005,7,1.0,0.9973649883022927,1.005357752771971,false,false
lower_v2_c8finalverify,0.005,7,-1.0,0.9973649883022927,0.9946385431931863,true,false
lower_v2_c8finalverify,0.005,8,1.0,0.9973649883022927,0.9959359764848459,true,false
lower_v2_c8finalverify,0.005,8,-1.0,0.9973649883022927,0.981791245049332,true,false
lower_v2_c8finalverify,0.005,9,1.0,0.9973649883022927,1.0057568996105926,false,false
lower_v2_c8finalverify,0.005,9,-1.0,0.9973649883022927,1.0194244190288528,false,false
lower_v2_c8finalverify,0.005,10,1.0,0.9973649883022927,0.9951768612480625,true,false
lower_v2_c8finalverify,0.005,10,-1.0,0.9973649883022927,0.9935358665536497,true,false
lower_v2_c8finalverify,0.005,11,1.0,0.9973649883022927,0.9944550819673166,true,false
lower_v2_c8finalverify,0.005,11,-1.0,0.9973649883022927,0.9936441751941126,true,false
lower_v2_c8finalverify,0.005,12,1.0,0.9973649883022927,0.9956573952103106,true,false
lower_v2_c8finalverify,0.005,12,-1.0,0.9973649883022927,0.9933759830745805,true,false
lower_v2_c8finalverify,0.005,13,1.0,0.9973649883022927,0.9939872253283659,true,false
lower_v2_c8finalverify,0.005,13,-1.0,0.9973649883022927,0.9942343074065488,true,false
lower_v2_c8finalverify,0.005,14,1.0,0.9973649883022927,0.9942564802095385,true,false
lower_v2_c8finalverify,0.005,14,-1.0,0.9973649883022927,0.9941735979905395,true,false
lower_v2_c8finalverify,0.005,15,1.0,0.9973649883022927,0.9941839727090229,true,false
lower_v2_c8finalverify,0.005,15,-1.0,0.9973649883022927,0.9940775637919096,true,false
lower_v2_c8finalverify,0.005,16,1.0,0.9973649883022927,0.9941079970245069,true,false
lower_v2_c8finalverify,0.005,16,-1.0,0.9973649883022927,0.9943149185639661,true,false
lower_v2_c8finalverify,0.005,17,1.0,0.9959320520015176,0.7258984301208923,true,false
lower_v2_c8finalverify,0.005,17,-1.0,0.9987979246030678,1.851266390902243,false,false
lower_v2_c8finalverify,0.005,18,1.0,0.997268366039397,0.9665810285900969,true,false
lower_v2_c8finalverify,0.005,18,-1.0,0.9974616105651885,1.0393443813533294,false,false
lower_v2_c8finalverify,0.005,19,1.0,0.9975024153075037,1.0633441204485803,false,false
lower_v2_c8finalverify,0.005,19,-1.0,0.9972275612970817,0.9533701931517933,true,false
lower_v2_c8finalverify,0.005,20,1.0,0.9972711755365586,1.0007559156697683,false,false
lower_v2_c8finalverify,0.005,20,-1.0,0.9974588010680268,1.0200025031072038,false,false
lower_v2_c8finalverify,0.005,21,1.0,0.9976254924241909,1.1137071480353806,false,false
lower_v2_c8finalverify,0.005,21,-1.0,0.9971044841803945,0.9290471914640112,true,false
lower_v2_c8finalverify,0.005,22,1.0,0.9982985270317092,1.4253507642494703,false,false
lower_v2_c8finalverify,0.005,22,-1.0,0.9964314495728762,0.7912981123337424,true,false
lower_v2_c8finalverify,0.005,23,1.0,0.9957647245364009,0.7022668495566009,true,false
lower_v2_c8finalverify,0.005,23,-1.0,0.9989652520681845,2.1365688513305363,false,false
lower_v2_c8finalverify,0.005,24,1.0,0.9969851116595251,0.9197065483418083,true,false
lower_v2_c8finalverify,0.005,24,-1.0,0.9977448649450603,1.1006353738634456,false,false
lower_v2_c8finalverify,0.005,25,1.0,0.9973648610646286,1.0031434254335565,false,false
lower_v2_c8finalverify,0.005,25,-1.0,0.9973651155399568,1.004179924746295,false,false
lower_v2_c8finalverify,0.005,26,1.0,0.9979874435063878,1.2115091724853253,false,false
lower_v2_c8finalverify,0.005,26,-1.0,0.9967425330981976,0.8705281834523977,true,false
lower_v2_c8finalverify,0.005,27,1.0,0.9977916345656827,1.1193201176889631,false,false
lower_v2_c8finalverify,0.005,27,-1.0,0.9969383420389027,0.910049178291009,true,false
lower_v2_c8finalverify,0.005,28,1.0,0.9997802129485416,8.45909904195706,false,false
lower_v2_c8finalverify,0.005,28,-1.0,0.9949497636560438,0.6106477876917558,true,false
lower_v2_c8finalverify,0.005,29,1.0,0.99802082853308,1.2776939869342658,false,false
lower_v2_c8finalverify,0.005,29,-1.0,0.9967091480715053,0.8419842559821524,true,false
lower_v2_c8finalverify,0.005,30,1.0,0.9963715172513853,0.7954241526811301,true,false
lower_v2_c8finalverify,0.005,30,-1.0,0.9983584593532001,1.442918362996666,false,false
lower_v2_c8finalverify,0.005,31,1.0,0.9983395015776934,1.434182268281983,false,false
lower_v2_c8finalverify,0.005,31,-1.0,0.996390475026892,0.7890338415995124,true,false
lower_v2_c8finalverify,0.005,32,1.0,0.9982811057833724,1.3606437790426642,false,false
lower_v2_c8finalverify,0.005,32,-1.0,0.996448870821213,0.8129746567037912,true,false
